rule,type,coef,support,importance,category
mean_zcd_RC_M1_SHC_RSD_UE_CLN_RAT <= 0.17786,ZCD,-5.282091274744627,0.9202586206896551,1.4308783761781176,한식-육류/고기
slope_zcd_M12_FME_50_RAT > 0.00062,ZCD,-0.12579265311917923,0.896551724137931,0.03830933210653519,한식-육류/고기
slope_zcd_RC_M1_SAA <= 0.02876,ZCD,-0.6963037911198875,0.853448275862069,0.24625373626509128,한식-육류/고기
mean_zcd_M12_FME_50_RAT <= 0.09206,ZCD,-8.284614349021176,0.834051724137931,3.0821598675362596,한식-육류/고기
mean_zcd_M12_FME_1020_RAT <= 0.09228,ZCD,-1.9830301563869894,0.9870689655172413,0.22403697614452325,한식-육류/고기
slope_zcd_RC_M1_SAA > -0.04289,ZCD,-0.6593124978853013,0.9310344827586207,0.167066813881945,한식-육류/고기
slope_zcd_RC_M1_SAA <= 0.02884,ZCD,0.059386070390396443,0.8556034482758621,0.02087369161127857,한식-육류/고기
slope_zcd_M12_SME_RY_SAA_PCE_RT <= 0.04627,ZCD,-0.28298849158041905,0.8900862068965517,0.08851378403017368,한식-육류/고기
slope_zcd_M1_SME_RY_SAA_RAT > -0.06751,ZCD,-0.21164063455215623,0.9849137931034483,0.025798128074461354,한식-육류/고기
slope_zcd_M12_SME_BZN_SAA_PCE_RT <= 0.05981,ZCD,-1.8382890931877045,0.9310344827586207,0.4658141666931178,한식-육류/고기
slope_zcd_M12_FME_1020_RAT > 0.00062,ZCD,-3.6138104467950725,0.9030172413793104,1.0694504235965607,한식-육류/고기
slope_zcd_M12_SME_BZN_SAA_PCE_RT <= 0.03294,ZCD,0.27001237498940295,0.8728448275862069,0.0899537360721735,한식-육류/고기
slope_zcd_M12_SME_BZN_SAA_PCE_RT <= 0.01871,ZCD,-4.290239500378963,0.8448275862068966,1.5533625777234177,한식-육류/고기
mean_zcd_M12_SME_BZN_SAA_PCE_RT <= 2.41002,ZCD,-0.43084297968393587,0.978448275862069,0.06256464240577815,한식-육류/고기
slope_zcd_RC_M1_SAA <= 0.02896,ZCD,-0.33335687820709786,0.8556034482758621,0.11717206790161316,한식-육류/고기
mean_zcd_M12_FME_1020_RAT <= 0.09229,ZCD,-0.1477649559138698,0.9870689655172413,0.016694054700301667,한식-육류/고기
mean_zcd_M12_FME_1020_RAT <= 0.0923,ZCD,-0.7097128999819732,0.9892241379310345,0.07327503989523182,한식-육류/고기
slope_zcd_M1_SME_RY_SAA_RAT > -0.06808,ZCD,-0.0071486241940539345,0.9849137931034483,0.0008713880626215386,한식-육류/고기
mean_zcd_M12_FME_30_RAT <= 0.09215,ZCD,-0.6375851019681251,0.9892241379310345,0.0658281310435621,한식-육류/고기
slope_zcd_M12_SME_RY_SAA_PCE_RT > -0.10491,ZCD,0.02323883396199955,0.9870689655172413,0.0026254558324301175,한식-육류/고기
slope_zcd_RC_M1_SAA <= 0.02841,ZCD,0.04102840805852825,0.8491379310344828,0.014684657330217003,한식-육류/고기
slope_zcd_M12_SME_BZN_SAA_PCE_RT > -0.11288,ZCD,0.1084008945125355,0.9892241379310345,0.011191962088172006,한식-육류/고기
mean_zcd_M12_SME_BZN_SAA_PCE_RT <= 2.33703,ZCD,-0.39169761826583255,0.9741379310344828,0.062171706866586754,한식-육류/고기
slope_zcd_M1_SME_RY_SAA_RAT > -0.06898,ZCD,-0.005642488210346301,0.9849137931034483,0.0006877962439357517,한식-육류/고기
slope_zcd_RC_M1_SAA > -0.08503,ZCD,0.20646952215855274,0.9827586206896551,0.026876046693561036,한식-육류/고기
slope_zcd_M12_SME_BZN_SAA_PCE_RT > -0.10193,ZCD,-0.13511420562128304,0.9870689655172413,0.015264809747882763,한식-육류/고기
slope_zcd_M12_SME_BZN_SAA_PCE_RT > -0.11091,ZCD,-0.13273796761863615,0.9892241379310345,0.013704668286450204,한식-육류/고기
slope_zcd_RC_M1_SAA > -0.04373,ZCD,-0.4301043054459581,0.9331896551724138,0.10739414492849043,한식-육류/고기
slope_zcd_M12_SME_BZN_SAA_PCE_RT <= 0.05948,ZCD,-1.702239087539466,0.9288793103448276,0.43752027487336864,한식-육류/고기
slope_zcd_M12_SME_RY_SAA_PCE_RT > -0.1097,ZCD,-0.046232766041945726,0.9870689655172413,0.005223243362928153,한식-육류/고기
slope_zcd_M12_SME_RY_SAA_PCE_RT > -0.09699,ZCD,-0.008984095083644863,0.9849137931034483,0.001095124459872526,한식-육류/고기
mean_zcd_M12_FME_30_RAT <= 0.09214,ZCD,-0.4198826711551562,0.9849137931034483,0.05118198095384277,한식-육류/고기
mean_zcd_M12_SME_BZN_SAA_PCE_RT <= 2.41826,ZCD,-0.36610628913245713,0.978448275862069,0.05316393707721968,한식-육류/고기
mean_zcd_M1_SME_RY_CNT_RAT > -0.07215,ZCD,4.109336005527169,0.4245689655172414,2.0311519617909255,한식-육류/고기
slope_zcd_M1_SME_RY_CNT_RAT <= -0.01221,ZCD,-1.8112488453694398,0.25862068965517243,0.793103717204719,한식-육류/고기
mean_zcd_M12_MAL_40_RAT <= 0.092,ZCD,5.005139792726628,0.44612068965517243,2.4879976487638555,한식-육류/고기
mean_zcd_M12_FME_50_RAT > 0.09206,ZCD,13.185463320911564,0.16594827586206898,4.9054432916828015,한식-육류/고기
slope_zcd_RC_M1_SAA > 0.02876,ZCD,-0.01703905796723122,0.14655172413793102,0.006026007240488679,한식-육류/고기
mean_zcd_M12_MAL_50_RAT <= 0.09193,ZCD,1.4628772012164368,0.26939655172413796,0.6490000743911484,한식-육류/고기
slope_zcd_M12_SME_BZN_SAA_PCE_RT > 0.01871,ZCD,6.809537597832348,0.15517241379310345,2.4655222336979192,한식-육류/고기
slope_zcd_RC_M1_SAA > 0.02884,ZCD,0.27201758467575116,0.14439655172413793,0.09561183520040921,한식-육류/고기
slope_zcd_M1_SME_RY_CNT_RAT <= -0.01198,ZCD,8.156248464749552,0.26939655172413796,3.618489546472859,한식-육류/고기
slope_zcd_M12_SME_BZN_SAA_PCE_RT > 0.03294,ZCD,0.007726764693427158,0.1271551724137931,0.002574146284782738,한식-육류/고기
slope_zcd_M12_FME_60_RAT <= 0.00062,ZCD,2.5808144212290993,0.09913793103448276,0.7712689593376193,한식-육류/고기
slope_zcd_RC_M1_SAA > 0.02896,ZCD,-0.18337311207742799,0.14439655172413793,0.06445406753034871,한식-육류/고기
slope_zcd_M12_SME_RY_SAA_PCE_RT > 0.04577,ZCD,1.8960461351173916,0.11422413793103449,0.6031006071578009,한식-육류/고기
mean_zcd_RC_M1_SHC_RSD_UE_CLN_RAT > 0.17786,ZCD,14.69036070299309,0.07974137931034483,3.979507050299096,한식-육류/고기
slope_zcd_RC_M1_SAA > 0.02841,ZCD,-0.3897448225181194,0.15086206896551724,0.13949527743656087,한식-육류/고기
slope_zcd_M12_SME_RY_SAA_PCE_RT > 0.04627,ZCD,0.9607788863428096,0.10991379310344827,0.3005146052815053,한식-육류/고기
slope_zcd_M12_SME_BZN_SAA_PCE_RT > 0.05981,ZCD,4.385399581594807,0.06896551724137931,1.1112404785988401,한식-육류/고기
slope_zcd_RC_M1_SAA <= -0.04289,ZCD,4.040466713805029,0.06896551724137931,1.0238360453298903,한식-육류/고기
slope_zcd_M12_FME_1020_RAT <= 0.00062,ZCD,21.133941083238472,0.09698275862068965,6.254257819133429,한식-육류/고기
slope_zcd_M12_FME_50_RAT <= 0.00062,ZCD,4.476072071754881,0.10344827586206896,1.3631585571788887,한식-육류/고기
slope_zcd_M12_SME_BZN_SAA_PCE_RT > 0.05948,ZCD,4.671192858901805,0.07112068965517242,1.200619583097108,한식-육류/고기
slope_zcd_RC_M1_SAA <= -0.04373,ZCD,4.722974491717969,0.0668103448275862,1.1792948841356214,한식-육류/고기
mean_zcd_M12_SME_BZN_SAA_PCE_RT > 2.41002,ZCD,17.862863226402435,0.021551724137931036,2.593946525304987,한식-육류/고기
mean_zcd_M12_SME_BZN_SAA_PCE_RT > 2.33703,ZCD,15.04747118911025,0.02586206896551724,2.3883907489523213,한식-육류/고기
mean_zcd_M12_FME_30_RAT > 0.09215,ZCD,34.68491225758485,0.010775862068965518,3.581079517508699,한식-육류/고기
mean_zcd_M12_FME_1020_RAT > 0.09229,ZCD,4.504725094405739,0.01293103448275862,0.5089307317200782,한식-육류/고기
slope_zcd_RC_M1_SAA <= -0.08503,ZCD,-2.724547018230111,0.017241379310344827,0.3546530844611713,한식-육류/고기
slope_zcd_M12_SME_BZN_SAA_PCE_RT <= -0.11091,ZCD,0.8182466786083658,0.010775862068965518,0.08448072174070928,한식-육류/고기
slope_zcd_M12_SME_RY_SAA_PCE_RT <= -0.10491,ZCD,0.0119018868150224,0.01293103448275862,0.0013446405360320814,한식-육류/고기
slope_zcd_M12_SME_BZN_SAA_PCE_RT <= -0.11288,ZCD,3.4899982141969703,0.010775862068965518,0.36032846294053034,한식-육류/고기
mean_zcd_M12_FME_1020_RAT > 0.09228,ZCD,3.0231633460384146,0.01293103448275862,0.34154819696308664,한식-육류/고기
mean_zcd_M12_FME_30_RAT > 0.09214,ZCD,8.283224855191229,0.015086206896551725,1.00969124448133,한식-육류/고기
mean_zcd_M12_SME_BZN_SAA_PCE_RT > 2.41826,ZCD,17.381355837442253,0.021551724137931036,2.524024676681311,한식-육류/고기
mean_zcd_M12_FME_1020_RAT > 0.0923,ZCD,8.209059756523006,0.010775862068965518,0.8475528360508083,한식-육류/고기
slope_zcd_M1_SME_RY_CNT_RAT <= 0.01767,ZCD,-0.6834209231727228,0.816793893129771,0.26437140846515744,한식-해물/생선
mean_zcd_M12_FME_40_RAT <= 0.58041,ZCD,-1.079297381824496,0.8854961832061069,0.34367223877669506,한식-해물/생선
mean_zcd_M12_MAL_1020_RAT > -0.32753,ZCD,-0.24855201063152785,0.732824427480916,0.10998048326975124,한식-해물/생선
slope_zcd_M12_FME_1020_RAT <= 0.04107,ZCD,-0.1835629126603853,0.7557251908396947,0.07886898123310195,한식-해물/생선
slope_zcd_M12_FME_1020_RAT <= 0.04108,ZCD,-0.09737416640239684,0.7557251908396947,0.04183743432306606,한식-해물/생선
mean_zcd_RC_M1_SAA > -1.62706,ZCD,-0.18045884205021073,0.9389312977099237,0.04321200521827025,한식-해물/생선
mean_zcd_M12_SME_BZN_SAA_PCE_RT <= 2.42371,ZCD,-0.42743593138622216,0.9770992366412213,0.06393892700015427,한식-해물/생선
slope_zcd_M12_FME_40_RAT > -0.05091,ZCD,-0.5829710201357953,0.8396946564885496,0.21388565622108294,한식-해물/생선
slope_zcd_M12_FME_60_RAT > -0.06663,ZCD,-0.5415460119618247,0.8244274809160306,0.20603445919833024,한식-해물/생선
slope_zcd_M1_SME_RY_CNT_RAT <= 0.01726,ZCD,-0.469599711478696,0.8091603053435115,0.18453530319461303,한식-해물/생선
slope_zcd_M12_FME_60_RAT > -0.06717,ZCD,-0.45320930835502116,0.8320610687022901,0.169415099378676,한식-해물/생선
mean_zcd_M1_SME_RY_SAA_RAT <= 2.38424,ZCD,-0.0336659131110897,0.9389312977099237,0.008061514728269542,한식-해물/생선
mean_zcd_M12_FME_40_RAT <= 0.60798,ZCD,0.38563612289964255,0.9083969465648855,0.11124244251799523,한식-해물/생선
slope_zcd_RC_M1_SAA > -0.05541,ZCD,-0.41237977552471955,0.9389312977099237,0.0987469320396345,한식-해물/생선
mean_zcd_M12_MAL_60_RAT <= 0.84762,ZCD,-0.2882769062924778,0.9236641221374046,0.07654754067040241,한식-해물/생선
mean_zcd_M12_MAL_60_RAT <= 0.93804,ZCD,-0.09951285261401764,0.9389312977099237,0.02382897871662846,한식-해물/생선
mean_zcd_RC_M1_SHC_WP_UE_CLN_RAT > 0.12436,ZCD,-5.100997015174285,0.7099236641221374,2.314819042355831,한식-해물/생선
slope_zcd_M12_SME_BZN_SAA_PCE_RT <= 0.09688,ZCD,-2.4650426547592033,0.9618320610687023,0.47230595105460954,한식-해물/생선
mean_zcd_M12_FME_40_RAT <= 0.56702,ZCD,-0.6288155161455428,0.8778625954198473,0.20590214233499488,한식-해물/생선
slope_zcd_M12_SME_BZN_SAA_PCE_RT > -0.06279,ZCD,-0.2799813656001528,0.9389312977099237,0.06704329970135761,한식-해물/생선
mean_zcd_M12_FME_40_RAT <= 0.58375,ZCD,-0.3365990923775032,0.8931297709923665,0.10399167983099984,한식-해물/생선
slope_zcd_M12_FME_40_RAT > -0.05723,ZCD,-0.19400371896128743,0.8549618320610687,0.06831633687083875,한식-해물/생선
mean_zcd_M12_FME_50_RAT <= 0.79187,ZCD,-0.04110910623974904,0.8854961832061069,0.013090051744256814,한식-해물/생선
slope_zcd_RC_M1_SHC_WP_UE_CLN_RAT > -0.00957,ZCD,-1.5632892982104842,0.8549618320610687,0.5504956239753097,한식-해물/생선
slope_zcd_M12_MAL_40_RAT <= 0.09885,ZCD,-0.3972475498563996,0.9236641221374046,0.10548303494002051,한식-해물/생선
mean_zcd_M12_SME_RY_SAA_PCE_RT <= 0.4256,ZCD,-2.6469981418396213,0.7557251908396947,1.137299706935074,한식-해물/생선
slope_zcd_M12_MAL_1020_RAT <= 0.05834,ZCD,-0.4285726942608115,0.8931297709923665,0.13240675751999748,한식-해물/생선
slope_zcd_M12_FME_60_RAT > -0.06744,ZCD,0.034407859403576845,0.8320610687022901,0.012862072364361446,한식-해물/생선
slope_zcd_M12_MAL_60_RAT > -0.11625,ZCD,0.0702184716387049,0.9312977099236641,0.01776156570972413,한식-해물/생선
slope_zcd_M12_FME_1020_RAT <= 0.05112,ZCD,-0.028794286814643265,0.9618320610687023,0.0055170294893975265,한식-해물/생선
slope_zcd_M12_FME_60_RAT > -0.0671,ZCD,-0.4092576603133248,0.8320610687022901,0.15298544384519408,한식-해물/생선
slope_zcd_M12_FME_40_RAT <= 0.0983,ZCD,0.0996373076623562,0.9389312977099237,0.023858780261053474,한식-해물/생선
mean_zcd_M12_SME_RY_SAA_PCE_RT > -1.08756,ZCD,-0.14844466376791157,0.9465648854961832,0.033385136580214574,한식-해물/생선
mean_zcd_M12_SME_RY_SAA_PCE_RT > -1.05047,ZCD,-0.09633189446049133,0.9389312977099237,0.023067278271432026,한식-해물/생선
mean_zcd_M12_SME_RY_SAA_PCE_RT > -1.06484,ZCD,-0.21456490048357027,0.9389312977099237,0.05137891551345487,한식-해물/생선
mean_zcd_RC_M1_SAA > -1.6095,ZCD,-0.12584361053122656,0.9312977099236641,0.03183178877916884,한식-해물/생선
mean_zcd_M1_SME_RY_CNT_RAT > -0.96422,ZCD,-0.2504383426913348,0.9770992366412213,0.037462360404399604,한식-해물/생선
slope_zcd_M12_SME_BZN_SAA_PCE_RT > -0.06076,ZCD,-0.08755121956709419,0.9389312977099237,0.020964690418142803,한식-해물/생선
slope_zcd_M1_SME_RY_SAA_RAT <= 0.04264,ZCD,-0.3157837265555782,0.9236641221374046,0.08385155773469982,한식-해물/생선
mean_zcd_M12_FME_50_RAT <= 1.15743,ZCD,-0.32288628511081374,0.9847328244274809,0.039590241931139025,한식-해물/생선
mean_zcd_M1_SME_RY_CNT_RAT > -0.96477,ZCD,-0.20027885693814232,0.9770992366412213,0.02995914539030959,한식-해물/생선
slope_zcd_RC_M1_SAA > -0.05082,ZCD,-0.18212154685682883,0.9312977099236641,0.04606713513073878,한식-해물/생선
mean_zcd_M1_SME_RY_SAA_RAT <= 2.79926,ZCD,-0.6558007422448391,0.9465648854961832,0.14748928518899543,한식-해물/생선
slope_zcd_M1_SME_RY_SAA_RAT <= 0.03584,ZCD,-0.22075445501203092,0.916030534351145,0.06122448585213199,한식-해물/생선
slope_zcd_M12_FME_40_RAT <= 0.08883,ZCD,-0.0403192826313105,0.9312977099236641,0.010198649601912193,한식-해물/생선
slope_zcd_MCT_UE_CLN_REU_RAT > -0.06927,ZCD,-0.1572983612373623,0.9083969465648855,0.04537503845996254,한식-해물/생선
slope_zcd_M12_MAL_1020_RAT <= 0.05675,ZCD,-0.022381935437556396,0.8778625954198473,0.007328840236712199,한식-해물/생선
slope_zcd_M12_MAL_1020_RAT <= 0.06278,ZCD,0.026499621124201057,0.9770992366412213,0.003964003061457769,한식-해물/생선
slope_zcd_M12_MAL_1020_RAT <= 0.05752,ZCD,-0.3001274619206532,0.8778625954198473,0.09827506764118057,한식-해물/생선
slope_zcd_M12_SME_BZN_SAA_PCE_RT > -0.0611,ZCD,-0.15673224368251715,0.9389312977099237,0.03753052194580579,한식-해물/생선
mean_zcd_M1_SME_RY_SAA_RAT > -1.009,ZCD,-0.3549422011566596,0.9770992366412213,0.053094795787121944,한식-해물/생선
slope_zcd_M12_FME_1020_RAT > 0.04108,ZCD,1.6319226740637816,0.24427480916030533,0.7011660301595685,한식-해물/생선
mean_zcd_M12_FME_40_RAT > 0.56702,ZCD,0.3618816648502615,0.12213740458015267,0.11849613781981996,한식-해물/생선
mean_zcd_RC_M1_SHC_WP_UE_CLN_RAT <= 0.12436,ZCD,2.3788167018738915,0.2900763358778626,1.0795007688479574,한식-해물/생선
slope_zcd_M1_SME_RY_CNT_RAT > 0.01767,ZCD,1.087511985227044,0.183206106870229,0.42068813744022693,한식-해물/생선
slope_zcd_M12_FME_1020_RAT > 0.04107,ZCD,0.7390328564154488,0.24427480916030533,0.3175302006190852,한식-해물/생선
mean_zcd_M12_SME_RY_SAA_PCE_RT > 0.4256,ZCD,0.857319885504785,0.24427480916030533,0.3683529803525186,한식-해물/생선
slope_zcd_M12_FME_1020_RAT > 0.04026,ZCD,0.7643140652352294,0.2595419847328244,0.33506254410022945,한식-해물/생선
slope_zcd_M12_SME_BZN_SAA_PCE_RT > 0.09688,ZCD,6.556691979353499,0.03816793893129771,1.25627223330267,한식-해물/생선
slope_zcd_M12_FME_60_RAT <= -0.06663,ZCD,0.065796314639532,0.17557251908396945,0.025032606287487134,한식-해물/생선
mean_zcd_M12_FME_40_RAT > 0.58041,ZCD,3.6299868950441923,0.11450381679389313,1.1558683861912316,한식-해물/생선
slope_zcd_M12_FME_40_RAT <= -0.05091,ZCD,0.9601619107058845,0.16030534351145037,0.3522728459160456,한식-해물/생선
slope_zcd_M12_FME_40_RAT <= -0.05723,ZCD,1.607067767524765,0.1450381679389313,0.5659117442093804,한식-해물/생선
mean_zcd_M12_FME_50_RAT > 0.79187,ZCD,0.3129068632534708,0.11450381679389313,0.09963648947348237,한식-해물/생선
mean_zcd_M12_MAL_1020_RAT <= -0.32753,ZCD,0.10201641081573642,0.26717557251908397,0.04514070972289684,한식-해물/생선
slope_zcd_M12_FME_60_RAT <= -0.06717,ZCD,1.5818428547666603,0.16793893129770993,0.5913119159322607,한식-해물/생선
slope_zcd_M12_FME_60_RAT <= -0.06744,ZCD,1.5129352144569623,0.16793893129770993,0.5655534098384876,한식-해물/생선
slope_zcd_M12_SME_BZN_SAA_PCE_RT <= -0.06279,ZCD,2.0730369382485074,0.061068702290076333,0.49640173889809613,한식-해물/생선
slope_zcd_M12_FME_60_RAT <= -0.0671,ZCD,2.342487677145975,0.16793893129770993,0.8756501141987466,한식-해물/생선
slope_zcd_M12_MAL_40_RAT > 0.09885,ZCD,-0.2527094200116479,0.07633587786259542,0.06710313654646079,한식-해물/생선
slope_zcd_MCT_UE_CLN_REU_RAT <= -0.06927,ZCD,3.3503616386133848,0.0916030534351145,0.9664613605062544,한식-해물/생선
slope_zcd_M12_MAL_1020_RAT > 0.05834,ZCD,0.8027508281804858,0.10687022900763359,0.2480084141599262,한식-해물/생선
slope_zcd_M1_SME_RY_SAA_RAT > 0.03584,ZCD,0.23686458875350447,0.08396946564885496,0.06569250284085844,한식-해물/생선
mean_zcd_M12_FME_40_RAT > 0.60798,ZCD,-4.203651824764646,0.0916030534351145,1.212605533335218,한식-해물/생선
mean_zcd_M12_FME_40_RAT > 0.58375,ZCD,1.8953434652101542,0.10687022900763359,0.5855629301069544,한식-해물/생선
slope_zcd_M1_SME_RY_CNT_RAT > 0.01726,ZCD,1.131783930779171,0.19083969465648856,0.4447491889623961,한식-해물/생선
mean_zcd_RC_M1_SAA <= -1.6095,ZCD,0.7155937467422246,0.06870229007633588,0.181007433765104,한식-해물/생선
slope_zcd_M1_SME_RY_SAA_RAT > 0.04264,ZCD,0.1171919593705246,0.07633587786259542,0.031118539433255515,한식-해물/생선
slope_zcd_M12_MAL_60_RAT <= -0.13518,ZCD,1.9330894039574662,0.061068702290076333,0.4628904212294064,한식-해물/생선
slope_zcd_M12_MAL_1020_RAT > 0.05752,ZCD,0.4350797864938845,0.12213740458015267,0.14246445551290807,한식-해물/생선
slope_zcd_M12_MAL_60_RAT <= -0.11625,ZCD,1.2766386002150676,0.06870229007633588,0.3229221578897409,한식-해물/생선
slope_zcd_M12_MAL_1020_RAT > 0.05675,ZCD,0.4553249814205676,0.12213740458015267,0.14909363195713052,한식-해물/생선
mean_zcd_M12_SME_RY_SAA_PCE_RT <= -1.06484,ZCD,0.06714609065646279,0.061068702290076333,0.016078553906636515,한식-해물/생선
slope_zcd_M12_SME_BZN_SAA_PCE_RT <= -0.06076,ZCD,0.57183254080541,0.061068702290076333,0.13692890000028268,한식-해물/생선
mean_zcd_M1_SME_RY_CNT_RAT <= -0.96422,ZCD,7.928153310958714,0.022900763358778626,1.1859499367576098,한식-해물/생선
mean_zcd_M1_SME_RY_SAA_RAT > 2.79926,ZCD,2.2036046366027184,0.05343511450381679,0.4955896688667536,한식-해물/생선
slope_zcd_M12_FME_40_RAT > 0.08883,ZCD,1.2227081434919493,0.06870229007633588,0.30928059992801643,한식-해물/생선
mean_zcd_M12_SME_RY_SAA_PCE_RT <= -1.08756,ZCD,1.2055703149497579,0.05343511450381679,0.2711322091346889,한식-해물/생선
slope_zcd_M12_MAL_1020_RAT > 0.06278,ZCD,0.15608698995301407,0.022900763358778626,0.023348609518889094,한식-해물/생선
mean_zcd_M1_SME_RY_SAA_RAT <= -1.009,ZCD,2.6554878209406407,0.022900763358778626,0.3972268811896032,한식-해물/생선
mean_zcd_M12_SME_BZN_SAA_PCE_RT > 2.42371,ZCD,2.5401153172530053,0.022900763358778626,0.3799686360364992,한식-해물/생선
slope_zcd_RC_M1_SAA <= -0.05082,ZCD,0.06515680218706535,0.06870229007633588,0.01648123060034183,한식-해물/생선
mean_zcd_M12_FME_50_RAT > 1.15743,ZCD,6.163426181488045,0.015267175572519083,0.7557197220875571,한식-해물/생선
slope_zcd_M12_SME_BZN_SAA_PCE_RT <= -0.0611,ZCD,1.8194870851248401,0.061068702290076333,0.43568763117250703,한식-해물/생선
mean_zcd_M1_SME_RY_CNT_RAT <= -0.96477,ZCD,4.5469595814598,0.022900763358778626,0.6801667698097998,한식-해물/생선
mean_zcd_RC_M1_SAA <= -1.62706,ZCD,0.04254005660824269,0.061068702290076333,0.010186484226854477,한식-해물/생선
slope_zcd_M12_FME_40_RAT > 0.0983,ZCD,1.8749515836265473,0.061068702290076333,0.44896895433437045,한식-해물/생선
slope_zcd_RC_M1_SAA <= -0.05541,ZCD,0.14487611061060257,0.061068702290076333,0.034691496280166594,한식-해물/생선
slope_bzn_RC_M1_AV_NP_AT > -0.00789,BZN,-3.899796750911378,0.6692015209125475,1.8348568384970823,금남시장
mean_bzn_RC_M1_SAA <= 0.20035,BZN,-14.567879084736958,0.6007604562737643,7.1345037838373475,금남시장
slope_bzn_M12_MAL_50_RAT <= 0.00221,BZN,-2.2339220072185904,0.8365019011406845,0.82614794375519,금남시장
slope_bzn_M12_SME_RY_SAA_PCE_RT <= 0.06502,BZN,-1.5179739539278496,0.9239543726235742,0.4023710311167503,금남시장
mean_bzn_RC_M1_UE_CUS_CN > -2.1553,BZN,-0.4208768990744768,0.9581749049429658,0.08425505249097863,금남시장
mean_bzn_MCT_UE_CLN_NEW_RAT > 0.01492,BZN,-3.794922283591527,0.7832699619771863,1.563573048777321,금남시장
slope_bzn_M12_FME_30_RAT > 0.00219,BZN,-0.051010460548156986,0.8821292775665399,0.016448577122827684,금남시장
slope_bzn_M12_SME_BZN_SAA_PCE_RT > -0.0546,BZN,0.09476775119162367,0.9391634980988594,0.022652351631731262,금남시장
slope_bzn_RC_M1_SAA <= 0.04086,BZN,-1.1909045974502706,0.908745247148289,0.3429460417855192,금남시장
slope_bzn_M12_SME_BZN_SAA_PCE_RT <= 0.06095,BZN,-1.3099510118865925,0.9163498098859315,0.36267629287024444,금남시장
slope_bzn_M12_SME_RY_SAA_PCE_RT > -0.06045,BZN,-0.36302142866539167,0.9315589353612167,0.09166336743213124,금남시장
slope_bzn_RC_M1_SAA > -0.04614,BZN,0.00492386304886014,0.9467680608365019,0.0011053858679882596,금남시장
slope_bzn_M12_FME_50_RAT <= 0.0022,BZN,-1.1823428138289305,0.8136882129277566,0.4603547136355107,금남시장
slope_bzn_M1_SME_RY_SAA_RAT <= 0.02084,BZN,-3.200673636523172,0.8136882129277566,1.2462081032240637,금남시장
mean_bzn_M12_MAL_1020_RAT <= 0.11386,BZN,0.0865451707049334,0.9505703422053232,0.0187598244864591,금남시장
mean_bzn_RC_M1_TO_UE_CT > -2.25741,BZN,-0.515626048859863,0.9543726235741445,0.10759859107263525,금남시장
slope_bzn_RC_M1_TO_UE_CT > -0.05349,BZN,-0.8510354814684075,0.9543726235741445,0.1775903660439572,금남시장
mean_bzn_RC_M1_UE_CUS_CN > -2.36516,BZN,-0.11415013492696074,0.9619771863117871,0.021831367541942304,금남시장
slope_bzn_M12_SME_BZN_SAA_PCE_RT > -0.0536,BZN,-0.08520306426349643,0.935361216730038,0.020950359508664952,금남시장
mean_bzn_RC_M1_UE_CUS_CN > -2.13975,BZN,-0.3317059438490214,0.9581749049429658,0.06640398124018528,금남시장
slope_bzn_M12_MAL_40_RAT > 0.00219,BZN,-3.261459420950375,0.8555133079847909,1.1466722124308886,금남시장
slope_bzn_RC_M1_SAA > -0.04584,BZN,-0.053351246204360894,0.9467680608365019,0.011977123045190108,금남시장
mean_bzn_M12_FME_1020_RAT <= 0.11384,BZN,0.2598553701232208,0.9201520912547528,0.07043577186856026,금남시장
slope_bzn_M12_SME_RY_SAA_PCE_RT > -0.07885,BZN,-0.3100895176215209,0.9771863117870723,0.046299203929592525,금남시장
slope_bzn_M12_SME_BZN_SAA_PCE_RT > -0.05261,BZN,-0.3505415690268857,0.935361216730038,0.08619375320977894,금남시장
mean_bzn_RC_M1_TO_UE_CT > -2.38013,BZN,-0.4764388729906309,0.9619771863117871,0.09111957821322365,금남시장
mean_bzn_M12_FME_30_RAT <= 0.114,BZN,-0.5913634755522168,0.9923954372623575,0.05137289033727112,금남시장
mean_bzn_RC_M1_UE_CUS_CN > -2.38449,BZN,-0.17532710834507015,0.9657794676806084,0.03187362322815636,금남시장
slope_bzn_RC_M1_UE_CUS_CN > -0.04522,BZN,0.2533797124856108,0.9581749049429658,0.05072390768552602,금남시장
slope_bzn_RC_M1_SAA > -0.04758,BZN,-0.14171705440670998,0.9505703422053232,0.030719068964252503,금남시장
slope_bzn_M12_SME_RY_SAA_PCE_RT <= 0.06443,BZN,-1.3812593650681604,0.9239543726235742,0.3661319441773242,금남시장
slope_bzn_RC_M1_UE_CUS_CN > -0.04591,BZN,-0.07052004358458577,0.9581749049429658,0.01411735827495241,금남시장
mean_bzn_RC_M1_UE_CUS_CN > -2.20764,BZN,-0.42045049739654705,0.9581749049429658,0.08416969143686705,금남시장
mean_bzn_RC_M1_TO_UE_CT > -2.34307,BZN,-0.29769937869277924,0.9581749049429658,0.05959623071128288,금남시장
mean_bzn_M12_MAL_30_RAT <= 0.11387,BZN,-3.91100326820737,0.9049429657794676,1.1470726192848957,금남시장
mean_bzn_M12_MAL_40_RAT <= 0.11397,BZN,-0.5235085661436921,0.9885931558935361,0.05559238998174755,금남시장
mean_bzn_RC_M1_TO_UE_CT > -2.07173,BZN,-0.17363193216077963,0.9467680608365019,0.0389796146110224,금남시장
